Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),NGR total counts (cps)
342,U1410,C,24,X,6,50,222,5.67
342,U1410,C,24,X,6,60,222.1,5.32
342,U1410,C,24,X,6,70,222.2,5.32
342,U1410,C,24,X,6,80,222.3,5.55
342,U1410,C,24,X,6,90,222.4,5.52
342,U1410,C,24,X,6,100,222.5,5.2
342,U1410,C,24,X,6,110,222.6,4.95
342,U1410,C,24,X,6,120,222.7,5.79
342,U1410,C,24,X,6,130,222.8,5.85
342,U1410,C,24,X,7,0,222.81,4.97
342,U1410,C,24,X,7,10,222.91,4.76
342,U1410,C,24,X,7,20,223.01,5.07
342,U1410,C,24,X,7,30,223.11,5.37
342,U1410,C,24,X,7,40,223.21,5.99
342,U1410,C,24,X,7,50,223.31,5.57
342,U1410,C,24,X,7,60,223.41,5.97
342,U1410,C,25,X,1,0,223.6,13.94
342,U1410,C,25,X,1,10,223.7,8.65
342,U1410,C,25,X,1,20,223.8,5.92
342,U1410,C,25,X,1,30,223.9,6.07
342,U1410,C,25,X,1,40,224,6.03
342,U1410,C,25,X,1,50,224.1,7.66
342,U1410,C,25,X,1,60,224.2,7.84
342,U1410,C,25,X,1,70,224.3,6.08
342,U1410,C,25,X,1,80,224.4,5.33
342,U1410,C,25,X,1,90,224.5,4.53
342,U1410,C,25,X,1,100,224.6,5.18
342,U1410,C,25,X,1,110,224.7,4.95
342,U1410,C,25,X,1,120,224.8,4.27
342,U1410,C,25,X,1,130,224.9,4.47
342,U1410,C,25,X,1,140,225,4.6
342,U1410,C,25,X,1,150,225.1,4.05
342,U1410,C,25,X,2,0,225.1,4.51
342,U1410,C,25,X,2,10,225.2,4.52
342,U1410,C,25,X,2,20,225.3,4.65
342,U1410,C,25,X,2,30,225.4,4.32
342,U1410,C,25,X,2,40,225.5,4.18
342,U1410,C,25,X,2,50,225.6,4.09
342,U1410,C,25,X,2,60,225.7,4.16
342,U1410,C,25,X,2,70,225.8,4.13
342,U1410,C,25,X,2,80,225.9,4.4
342,U1410,C,25,X,2,90,226,3.96
342,U1410,C,25,X,2,100,226.1,4.09
342,U1410,C,25,X,2,110,226.2,4.13
342,U1410,C,25,X,2,120,226.3,4.09
342,U1410,C,25,X,2,130,226.4,3.96
342,U1410,C,25,X,2,140,226.5,4.38
342,U1410,C,25,X,2,150,226.6,3.98
342,U1410,C,25,X,3,0,226.6,3.65
342,U1410,C,25,X,3,10,226.7,3.79
342,U1410,C,25,X,3,20,226.8,4.42
342,U1410,C,25,X,3,30,226.9,4.2
342,U1410,C,25,X,3,40,227,4.13
342,U1410,C,25,X,3,50,227.1,4.29
342,U1410,C,25,X,3,60,227.2,4.71
342,U1410,C,25,X,3,70,227.3,4.2
342,U1410,C,25,X,3,80,227.4,4.49
342,U1410,C,25,X,3,90,227.5,4.47
342,U1410,C,25,X,3,100,227.6,3.85
342,U1410,C,25,X,3,110,227.7,4.3
342,U1410,C,25,X,3,120,227.8,4.83
342,U1410,C,25,X,3,130,227.9,5.08
342,U1410,C,25,X,3,140,228,5.13
342,U1410,C,25,X,3,150,228.1,5.22
342,U1410,C,25,X,4,0,228.1,4.83
342,U1410,C,25,X,4,10,228.2,4.5
342,U1410,C,25,X,4,20,228.3,4.78
342,U1410,C,25,X,4,30,228.4,4.54
342,U1410,C,25,X,4,40,228.5,3.91
342,U1410,C,25,X,4,50,228.6,4.29
342,U1410,C,25,X,4,60,228.7,4.79
342,U1410,C,25,X,4,70,228.8,4.15
342,U1410,C,25,X,4,80,228.9,4.71
342,U1410,C,25,X,4,90,229,4.64
342,U1410,C,25,X,4,100,229.1,5.06
342,U1410,C,25,X,4,110,229.2,5.18
342,U1410,C,25,X,4,120,229.3,4.84
342,U1410,C,25,X,4,130,229.4,4.82
342,U1410,C,25,X,4,140,229.5,4.71
342,U1410,C,25,X,4,150,229.6,3.36
342,U1410,C,25,X,5,0,229.6,5.16
342,U1410,C,25,X,5,10,229.7,4.74
342,U1410,C,25,X,5,20,229.8,4.58
342,U1410,C,25,X,5,30,229.9,4.78
342,U1410,C,25,X,5,40,230,4.73
342,U1410,C,25,X,5,50,230.1,4.88
342,U1410,C,25,X,5,60,230.2,4.92
342,U1410,C,26,X,1,0,233.2,11
342,U1410,C,26,X,1,10,233.3,6.69
342,U1410,C,26,X,1,20,233.4,4.44
342,U1410,C,26,X,1,30,233.5,4.19
342,U1410,C,26,X,1,40,233.6,4.08
342,U1410,C,26,X,1,50,233.7,3.55
342,U1410,C,26,X,1,60,233.8,3.67
342,U1410,C,26,X,1,70,233.9,3.78
342,U1410,C,26,X,1,80,234,3.76
342,U1410,C,26,X,1,90,234.1,3.52
342,U1410,C,26,X,1,100,234.2,3.51
342,U1410,C,26,X,1,110,234.3,4.56
342,U1410,C,26,X,1,120,234.4,3.82
342,U1410,C,26,X,1,130,234.5,4.08
342,U1410,C,26,X,1,140,234.6,3.31
342,U1410,C,26,X,1,150,234.7,2.15
342,U1410,C,26,X,2,0,234.7,4.1
342,U1410,C,26,X,2,10,234.8,4
342,U1410,C,26,X,2,20,234.9,3.93
342,U1410,C,26,X,2,30,235,4.09
342,U1410,C,26,X,2,40,235.1,3.73
342,U1410,C,26,X,2,50,235.2,3.81
342,U1410,C,26,X,2,60,235.3,3.98
342,U1410,C,26,X,2,70,235.4,4.01
342,U1410,C,26,X,2,80,235.5,3.67
342,U1410,C,26,X,2,90,235.6,3.64
342,U1410,C,26,X,2,100,235.7,3.73
342,U1410,C,26,X,2,110,235.8,3.34
342,U1410,C,26,X,2,120,235.9,3.73
342,U1410,C,26,X,2,130,236,4.11
342,U1410,C,26,X,2,140,236.1,4.52
342,U1410,C,26,X,2,150,236.2,4.5
342,U1410,C,26,X,3,0,236.2,4.5
342,U1410,C,26,X,3,10,236.3,3.37
342,U1410,C,26,X,3,20,236.4,3.6
342,U1410,C,26,X,3,30,236.5,3.62
342,U1410,C,26,X,3,40,236.6,4.54
342,U1410,C,26,X,3,50,236.7,4.67
342,U1410,C,26,X,3,60,236.8,4.72
342,U1410,C,26,X,3,70,236.9,4.12
342,U1410,C,26,X,3,80,237,4.6
342,U1410,C,26,X,3,90,237.1,5.24
342,U1410,C,26,X,3,100,237.2,5.31
342,U1410,C,26,X,3,110,237.3,4.66
342,U1410,C,26,X,3,120,237.4,4.4
342,U1410,C,26,X,3,130,237.5,4.57
342,U1410,C,26,X,3,140,237.6,4.85
342,U1410,C,26,X,3,150,237.7,4.77
342,U1410,C,26,X,4,0,237.7,3.99
342,U1410,C,26,X,4,10,237.8,3.64
342,U1410,C,26,X,4,20,237.9,4.35
342,U1410,C,26,X,4,30,238,4.21
342,U1410,C,26,X,4,40,238.1,4.47
342,U1410,C,26,X,4,50,238.2,4.36
342,U1410,C,26,X,4,60,238.3,4.01
342,U1410,C,26,X,4,70,238.4,4.26
342,U1410,C,26,X,4,80,238.5,4.29
342,U1410,C,26,X,4,90,238.6,3.55
342,U1410,C,26,X,4,100,238.7,3.4
342,U1410,C,26,X,4,110,238.8,3.62
342,U1410,C,26,X,4,120,238.9,3.4
342,U1410,C,26,X,5,0,238.9,3.7
342,U1410,C,26,X,5,10,239,3.79
342,U1410,C,26,X,5,20,239.1,4.17
342,U1410,C,26,X,5,30,239.2,4.06
342,U1410,C,26,X,5,40,239.3,3.73
342,U1410,C,26,X,5,50,239.4,3.71
342,U1410,C,27,X,1,0,242.8,3.75
342,U1410,C,27,X,1,10,242.9,3.73
342,U1410,C,27,X,1,20,243,3.71
342,U1410,C,27,X,1,30,243.1,3.13
342,U1410,C,27,X,1,40,243.2,3.16
342,U1411,A,1,H,1,0,0,27.39
342,U1411,A,1,H,1,10,0.1,25.22
342,U1411,A,1,H,1,20,0.2,24.6
342,U1411,A,1,H,1,30,0.3,25.14
342,U1411,A,1,H,1,40,0.4,28.6
342,U1411,A,1,H,1,50,0.5,29.72
342,U1411,A,1,H,1,60,0.6,28.04
342,U1411,A,1,H,1,70,0.7,30.49
342,U1411,A,1,H,1,80,0.8,28.83
342,U1411,A,1,H,1,90,0.9,24
342,U1411,A,1,H,1,100,1,20.86
342,U1411,A,1,H,1,110,1.1,19.25
342,U1411,A,1,H,1,120,1.2,19.49
342,U1411,A,1,H,1,130,1.3,21.53
342,U1411,A,1,H,1,140,1.4,14.86
342,U1411,A,1,H,1,150,1.5,6.8
342,U1411,A,1,H,2,0,1.5,24.24
342,U1411,A,1,H,2,10,1.6,22.05
342,U1411,A,1,H,2,20,1.7,20.81
342,U1411,A,1,H,2,30,1.8,23.93
342,U1411,A,1,H,2,40,1.9,25.46
342,U1411,A,1,H,2,50,2,26.54
342,U1411,A,1,H,2,60,2.1,21.78
342,U1411,A,1,H,2,70,2.2,20.17
342,U1411,A,1,H,2,80,2.3,17.89
342,U1411,A,1,H,2,90,2.4,17.14
342,U1411,A,1,H,2,100,2.5,18.04
342,U1411,A,1,H,2,110,2.6,19.26
342,U1411,A,1,H,2,120,2.7,23.5
342,U1411,A,1,H,2,130,2.8,27
342,U1411,A,1,H,2,140,2.9,26.28
342,U1411,A,1,H,2,150,3,25.29
342,U1411,A,1,H,3,0,3,22.14
342,U1411,A,1,H,3,10,3.1,21.7
342,U1411,A,1,H,3,20,3.2,21.95
342,U1411,A,1,H,3,30,3.3,22.28
342,U1411,A,1,H,3,40,3.4,22.16
342,U1411,A,1,H,3,50,3.5,21.05
342,U1411,A,1,H,3,60,3.6,19.06
342,U1411,A,1,H,3,70,3.7,18.52
342,U1411,A,1,H,3,80,3.8,17.67
342,U1411,A,1,H,3,90,3.9,16.97
342,U1411,A,1,H,3,100,4,17.07
342,U1411,A,1,H,3,110,4.1,18.46
342,U1411,A,1,H,3,120,4.2,19.07
342,U1411,A,1,H,3,130,4.3,18.9
342,U1411,A,1,H,3,140,4.4,18.48
342,U1411,A,1,H,3,150,4.5,18.77
342,U1411,A,1,H,4,0,4.5,20.14
342,U1411,A,1,H,4,10,4.6,18.1
342,U1411,A,1,H,4,20,4.7,17.83
342,U1411,A,1,H,4,30,4.8,18.06
342,U1411,A,1,H,4,40,4.9,17.56
342,U1411,A,1,H,4,50,5,18.14
342,U1411,A,1,H,4,60,5.1,18.07
342,U1411,A,1,H,4,70,5.2,17.92
342,U1411,A,1,H,4,80,5.3,18.95
342,U1411,A,1,H,4,90,5.4,20.26
342,U1411,A,1,H,4,100,5.5,21.07
342,U1411,A,1,H,4,110,5.6,21.62
342,U1411,A,1,H,4,120,5.7,21.56
342,U1411,A,1,H,4,130,5.8,21.32
342,U1411,A,1,H,4,140,5.9,22.67
342,U1411,A,1,H,4,150,6,25.16
342,U1411,A,1,H,5,0,6,24.51
342,U1411,A,1,H,5,10,6.1,23.16
342,U1411,A,1,H,5,20,6.2,22.45
342,U1411,A,1,H,5,30,6.3,22.14
342,U1411,A,1,H,5,40,6.4,21.8
342,U1411,A,1,H,5,50,6.5,19.98
342,U1411,A,1,H,5,60,6.6,19.12
342,U1411,A,1,H,5,70,6.7,19.52
342,U1411,A,1,H,5,80,6.8,19.22
342,U1411,A,1,H,5,90,6.9,20.08
342,U1411,A,1,H,5,100,7,21.42
342,U1411,A,1,H,5,110,7.1,22.67
342,U1411,A,1,H,5,120,7.2,22.54
342,U1411,A,1,H,5,130,7.3,21.46
342,U1411,A,1,H,5,140,7.4,20.15
342,U1411,A,1,H,5,150,7.5,20.26
342,U1411,A,1,H,6,0,7.5,23.22
342,U1411,A,1,H,6,10,7.6,22.93
342,U1411,A,1,H,6,20,7.7,23.33
342,U1411,A,1,H,6,30,7.8,23.61
342,U1411,A,1,H,6,40,7.9,23.81
342,U1411,A,1,H,6,50,8,22.64
342,U1411,A,1,H,6,60,8.1,22.13
342,U1411,A,1,H,6,70,8.2,21.2
342,U1411,A,1,H,6,80,8.3,21.28
342,U1411,A,1,H,6,90,8.4,21.7
342,U1411,A,1,H,6,100,8.5,21.98
342,U1411,A,1,H,6,110,8.6,21.69
342,U1411,A,1,H,6,120,8.7,22.32
342,U1411,A,1,H,6,130,8.8,23.06
342,U1411,A,1,H,6,140,8.9,23.25
342,U1411,A,1,H,6,150,9,23.65
342,U1411,A,1,H,7,0,9,27.48
342,U1411,A,1,H,7,10,9.1,26.38
342,U1411,A,1,H,7,20,9.2,27.47
342,U1411,A,1,H,7,30,9.3,27.81
342,U1411,A,1,H,7,40,9.4,27.89
342,U1411,A,1,H,7,50,9.5,27.07
342,U1411,A,1,H,7,60,9.6,24.17
342,U1411,A,1,H,7,70,9.7,20.46
342,U1411,B,1,H,1,0,0,23.82
342,U1411,B,1,H,1,10,0.1,24.92
342,U1411,B,1,H,1,20,0.2,27.1
342,U1411,B,1,H,1,30,0.3,26.14
342,U1411,B,1,H,1,40,0.4,26.67
342,U1411,B,1,H,1,50,0.5,25.53
342,U1411,B,1,H,1,60,0.6,24.74
342,U1411,B,1,H,1,70,0.7,22.98
342,U1411,B,2,H,1,0,0.9,30.28
342,U1411,B,2,H,1,10,1,29.93
342,U1411,B,2,H,1,20,1.1,24.72
342,U1411,B,2,H,1,30,1.2,22
342,U1411,B,2,H,1,40,1.3,24.68
342,U1411,B,2,H,1,50,1.4,26.14
342,U1411,B,2,H,1,60,1.5,25.62
342,U1411,B,2,H,1,70,1.6,23.06
342,U1411,B,2,H,1,80,1.7,23.39
342,U1411,B,2,H,1,90,1.8,25.47
342,U1411,B,2,H,1,100,1.9,29.3
342,U1411,B,2,H,1,110,2,25.91
342,U1411,B,2,H,1,120,2.1,21.49
342,U1411,B,2,H,1,130,2.2,19.05
342,U1411,B,2,H,1,140,2.3,18.42
342,U1411,B,2,H,1,150,2.4,17.21
342,U1411,B,2,H,2,0,2.4,20.59
342,U1411,B,2,H,2,10,2.5,20.77
342,U1411,B,2,H,2,20,2.6,25.88
342,U1411,B,2,H,2,30,2.7,29.89
342,U1411,B,2,H,2,40,2.8,26.91
342,U1411,B,2,H,2,50,2.9,24.05
342,U1411,B,2,H,2,60,3,21.73
342,U1411,B,2,H,2,70,3.1,20.27
342,U1411,B,2,H,2,80,3.2,21.15
342,U1411,B,2,H,2,90,3.3,20.83
342,U1411,B,2,H,2,100,3.4,21.53
342,U1411,B,2,H,2,110,3.5,23.99
342,U1411,B,2,H,2,120,3.6,23.54
342,U1411,B,2,H,2,130,3.7,22.73
342,U1411,B,2,H,2,140,3.8,19.43
342,U1411,B,2,H,2,150,3.9,17.37
342,U1411,B,2,H,3,0,3.9,19.01
342,U1411,B,2,H,3,10,4,18.23
342,U1411,B,2,H,3,20,4.1,16.78
342,U1411,B,2,H,3,30,4.2,18.05
342,U1411,B,2,H,3,40,4.3,17.86
342,U1411,B,2,H,3,50,4.4,17.99
342,U1411,B,2,H,3,60,4.5,19.38
342,U1411,B,2,H,3,70,4.6,24.33
342,U1411,B,2,H,3,80,4.7,25.66
342,U1411,B,2,H,3,90,4.8,24.4
342,U1411,B,2,H,3,100,4.9,23.76
342,U1411,B,2,H,3,110,5,23.66
342,U1411,B,2,H,3,120,5.1,23.88
342,U1411,B,2,H,3,130,5.2,26.92
342,U1411,B,2,H,3,140,5.3,27.33
342,U1411,B,2,H,3,150,5.4,25.48
342,U1411,B,2,H,4,0,5.4,25.26
342,U1411,B,2,H,4,10,5.5,24.11
342,U1411,B,2,H,4,20,5.6,22.54
342,U1411,B,2,H,4,30,5.7,21.46
342,U1411,B,2,H,4,40,5.8,19.43
342,U1411,B,2,H,4,50,5.9,19.66
342,U1411,B,2,H,4,60,6,21.99
342,U1411,B,2,H,4,70,6.1,25.27
342,U1411,B,2,H,4,80,6.2,22.57
342,U1411,B,2,H,4,90,6.3,21.42
342,U1411,B,2,H,4,100,6.4,24.44
342,U1411,B,2,H,4,110,6.5,27.54
342,U1411,B,2,H,4,120,6.6,28.01
342,U1411,B,2,H,4,130,6.7,27.65
342,U1411,B,2,H,4,140,6.8,25.03
342,U1411,B,2,H,4,150,6.9,23.99
342,U1411,B,2,H,5,0,6.9,26.5
342,U1411,B,2,H,5,10,7,23.57
342,U1411,B,2,H,5,20,7.1,22
342,U1411,B,2,H,5,30,7.2,21.73
342,U1411,B,2,H,5,40,7.3,19.93
342,U1411,B,2,H,5,50,7.4,21.31
342,U1411,B,2,H,5,60,7.5,23.69
342,U1411,B,2,H,5,70,7.6,23.46
342,U1411,B,2,H,5,80,7.7,23.68
342,U1411,B,2,H,5,90,7.8,23.99
342,U1411,B,2,H,5,100,7.9,25.25
342,U1411,B,2,H,5,110,8,26.95
342,U1411,B,2,H,5,120,8.1,25.26
342,U1411,B,2,H,5,130,8.2,21.51
342,U1411,B,2,H,5,140,8.3,20.18
342,U1411,B,2,H,5,150,8.4,21.11
342,U1411,B,2,H,6,0,8.4,25.05
342,U1411,B,2,H,6,10,8.5,24.61
342,U1411,B,2,H,6,20,8.6,21.94
342,U1411,B,2,H,6,30,8.7,19.51
342,U1411,B,2,H,6,40,8.8,21.27
342,U1411,B,2,H,6,50,8.9,22.13
342,U1411,B,2,H,6,60,9,20.84
342,U1411,B,2,H,6,70,9.1,21.32
342,U1411,B,2,H,6,80,9.2,24.99
342,U1411,B,2,H,6,90,9.3,29.68
342,U1411,B,2,H,6,100,9.4,26.22
342,U1411,B,2,H,6,110,9.5,25.18
342,U1411,B,2,H,6,120,9.6,23.49
342,U1411,B,2,H,6,130,9.7,24.2
342,U1411,B,2,H,6,140,9.8,25.08
342,U1411,B,2,H,7,0,9.9,25.35
342,U1411,B,2,H,7,10,10,27.38
342,U1411,B,2,H,7,20,10.1,30.63
342,U1411,B,2,H,7,30,10.2,33.66
342,U1411,B,2,H,7,40,10.3,32.44
342,U1411,B,2,H,7,50,10.4,28.97
342,U1411,B,2,H,7,60,10.5,25.98
342,U1411,B,2,H,7,70,10.6,26.38
342,U1411,B,3,H,1,0,10.4,30.84
342,U1411,B,3,H,1,10,10.5,26.86
342,U1411,B,3,H,1,20,10.6,25.09
342,U1411,B,3,H,1,30,10.7,26
342,U1411,B,3,H,1,40,10.8,24.96
342,U1411,B,3,H,1,50,10.9,22.78
342,U1411,B,3,H,1,60,11,22.46
342,U1411,B,3,H,1,70,11.1,25.62
342,U1411,B,3,H,1,80,11.2,28.14
342,U1411,B,3,H,1,90,11.3,28.83
342,U1411,B,3,H,1,100,11.4,32.52
342,U1411,B,3,H,1,110,11.5,31.16
342,U1411,B,3,H,1,120,11.6,26.03
342,U1411,B,3,H,1,130,11.7,24.7
342,U1411,B,3,H,1,140,11.8,28.42
342,U1411,B,3,H,1,150,11.9,27.02
342,U1411,B,3,H,2,0,11.9,31.66
342,U1411,B,3,H,2,10,12,31.17
342,U1411,B,3,H,2,20,12.1,30.06
342,U1411,B,3,H,2,30,12.2,28.75
342,U1411,B,3,H,2,40,12.3,30.79
342,U1411,B,3,H,2,50,12.4,30.95
342,U1411,B,3,H,2,60,12.5,32.02
342,U1411,B,3,H,2,70,12.6,30.8
342,U1411,B,3,H,2,80,12.7,27.49
342,U1411,B,3,H,2,90,12.8,26.17
342,U1411,B,3,H,2,100,12.9,28.72
342,U1411,B,3,H,2,110,13,28.84
342,U1411,B,3,H,2,120,13.1,29.66
342,U1411,B,3,H,2,130,13.2,28.32
342,U1411,B,3,H,2,140,13.3,26
342,U1411,B,3,H,2,150,13.4,23.39
342,U1411,B,3,H,3,0,13.4,31.94
342,U1411,B,3,H,3,10,13.5,30.61
342,U1411,B,3,H,3,20,13.6,31.42
342,U1411,B,3,H,3,30,13.7,32
342,U1411,B,3,H,3,40,13.8,31.02
342,U1411,B,3,H,3,50,13.9,29.63
342,U1411,B,3,H,3,60,14,29.38
342,U1411,B,3,H,3,70,14.1,30.07
342,U1411,B,3,H,3,80,14.2,33.08
342,U1411,B,3,H,3,90,14.3,35.52
342,U1411,B,3,H,3,100,14.4,35.28
342,U1411,B,3,H,3,110,14.5,26.58
342,U1411,B,3,H,3,120,14.6,24.82
342,U1411,B,3,H,3,130,14.7,25.3
342,U1411,B,3,H,3,140,14.8,25.68
342,U1411,B,3,H,3,150,14.9,24.49
342,U1411,B,3,H,4,0,14.9,23.79
342,U1411,B,3,H,4,10,15,21.97
342,U1411,B,3,H,4,20,15.1,22.71
342,U1411,B,3,H,4,30,15.2,22.23
342,U1411,B,3,H,4,40,15.3,23.52
342,U1411,B,3,H,4,50,15.4,24.61
342,U1411,B,3,H,4,60,15.5,24.7
342,U1411,B,3,H,4,70,15.6,25.48
342,U1411,B,3,H,4,80,15.7,26.2
342,U1411,B,3,H,4,90,15.8,25.98
342,U1411,B,3,H,4,100,15.9,25.8
342,U1411,B,3,H,4,110,16,25.54
342,U1411,B,3,H,4,120,16.1,26.29
342,U1411,B,3,H,4,130,16.2,26.57
342,U1411,B,3,H,4,140,16.3,26.22
342,U1411,B,3,H,4,150,16.4,24.84
342,U1411,B,3,H,5,0,16.4,29.41
342,U1411,B,3,H,5,10,16.5,29.08
342,U1411,B,3,H,5,20,16.6,29.71
342,U1411,B,3,H,5,30,16.7,29.45
342,U1411,B,3,H,5,40,16.8,29.03
342,U1411,B,3,H,5,50,16.9,28.57
342,U1411,B,3,H,5,60,17,26.76
342,U1411,B,3,H,5,70,17.1,26.29
342,U1411,B,3,H,5,80,17.2,27.37
342,U1411,B,3,H,5,90,17.3,29.88
342,U1411,B,3,H,5,100,17.4,31.96
342,U1411,B,3,H,5,110,17.5,32.6
342,U1411,B,3,H,5,120,17.6,34.04
342,U1411,B,3,H,5,130,17.7,32.9
342,U1411,B,3,H,5,140,17.8,32.75
342,U1411,B,3,H,5,150,17.9,31.43
342,U1411,B,3,H,6,0,17.9,33.89
342,U1411,B,3,H,6,10,18,33.95
342,U1411,B,3,H,6,20,18.1,35.92
342,U1411,B,3,H,6,30,18.2,35.82
342,U1411,B,3,H,6,40,18.3,34.4
342,U1411,B,3,H,6,50,18.4,35.55
342,U1411,B,3,H,6,60,18.5,36.75
342,U1411,B,3,H,6,70,18.6,35.55
342,U1411,B,3,H,6,80,18.7,33.96
342,U1411,B,3,H,6,90,18.8,33.07
342,U1411,B,3,H,6,100,18.9,33.29
342,U1411,B,3,H,6,110,19,33.36
342,U1411,B,3,H,6,120,19.1,33.13
342,U1411,B,3,H,6,130,19.2,33.93
342,U1411,B,3,H,6,140,19.3,32.47
342,U1411,B,3,H,7,0,19.4,31.55
342,U1411,B,3,H,7,10,19.5,32.42
342,U1411,B,3,H,7,20,19.6,33.79
342,U1411,B,3,H,7,30,19.7,33.18
342,U1411,B,3,H,7,40,19.8,32.49
342,U1411,B,3,H,7,50,19.9,33.22
342,U1411,B,3,H,7,60,20,33.62
342,U1411,B,4,H,1,0,19.9,31.19
342,U1411,B,4,H,1,10,20,29.95
342,U1411,B,4,H,1,20,20.1,29.26
342,U1411,B,4,H,1,30,20.2,29.92
342,U1411,B,4,H,1,40,20.3,31.02
342,U1411,B,4,H,1,50,20.4,30.99
342,U1411,B,4,H,1,60,20.5,30.66
342,U1411,B,4,H,1,70,20.6,31.34
342,U1411,B,4,H,1,80,20.7,31.41
342,U1411,B,4,H,1,90,20.8,30.94
342,U1411,B,4,H,1,100,20.9,33.33
342,U1411,B,4,H,1,110,21,33.96
342,U1411,B,4,H,1,120,21.1,32.42
342,U1411,B,4,H,1,130,21.2,32.01
342,U1411,B,4,H,1,140,21.3,33.28
342,U1411,B,4,H,1,150,21.4,36.05
342,U1411,B,4,H,2,0,21.4,34.24
342,U1411,B,4,H,2,10,21.5,33.15
342,U1411,B,4,H,2,20,21.6,34.49
342,U1411,B,4,H,2,30,21.7,34.06
342,U1411,B,4,H,2,40,21.8,32.97
342,U1411,B,4,H,2,50,21.9,32.79
342,U1411,B,4,H,2,60,22,31.86
342,U1411,B,4,H,2,70,22.1,32.35
342,U1411,B,4,H,2,80,22.2,32.05
342,U1411,B,4,H,2,90,22.3,32.39
342,U1411,B,4,H,2,100,22.4,32.49
342,U1411,B,4,H,2,110,22.5,31.74
342,U1411,B,4,H,2,120,22.6,31.48
342,U1411,B,4,H,2,130,22.7,31.21
342,U1411,B,4,H,2,140,22.8,31.31
342,U1411,B,4,H,2,150,22.9,30.59
342,U1411,B,4,H,3,0,22.9,34.54
342,U1411,B,4,H,3,10,23,32.89
342,U1411,B,4,H,3,20,23.1,32.64
342,U1411,B,4,H,3,30,23.2,33.46
342,U1411,B,4,H,3,40,23.3,33.48
342,U1411,B,4,H,3,50,23.4,33.08
342,U1411,B,4,H,3,60,23.5,33.02
342,U1411,B,4,H,3,70,23.6,33.35
342,U1411,B,4,H,3,80,23.7,32.52
342,U1411,B,4,H,3,90,23.8,31.39
342,U1411,B,4,H,3,100,23.9,31.88
342,U1411,B,4,H,3,110,24,31.66
342,U1411,B,4,H,3,120,24.1,30.28
342,U1411,B,4,H,3,130,24.2,30.02
342,U1411,B,4,H,3,140,24.3,31.63
342,U1411,B,4,H,3,150,24.4,33.9
342,U1411,B,4,H,4,0,24.4,31.93
342,U1411,B,4,H,4,10,24.5,31.03
342,U1411,B,4,H,4,20,24.6,31.21
342,U1411,B,4,H,4,30,24.7,31.25
342,U1411,B,4,H,4,40,24.8,32.58
342,U1411,B,4,H,4,50,24.9,32.35
342,U1411,B,4,H,4,60,25,31.97
342,U1411,B,4,H,4,70,25.1,31.16
342,U1411,B,4,H,4,80,25.2,31.78
342,U1411,B,4,H,4,90,25.3,31.63
342,U1411,B,4,H,4,100,25.4,32.05
342,U1411,B,4,H,4,110,25.5,34.19
342,U1411,B,4,H,4,120,25.6,33.43
342,U1411,B,4,H,4,130,25.7,32.45
342,U1411,B,4,H,4,140,25.8,31.28
342,U1411,B,4,H,4,150,25.9,28.83
342,U1411,B,4,H,5,0,25.9,36.22
342,U1411,B,4,H,5,10,26,33.48
342,U1411,B,4,H,5,20,26.1,33.18
342,U1411,B,4,H,5,30,26.2,33.59
342,U1411,B,4,H,5,40,26.3,34.72
342,U1411,B,4,H,5,50,26.4,34.86
342,U1411,B,4,H,5,60,26.5,34.35
342,U1411,B,4,H,5,70,26.6,33.16
342,U1411,B,4,H,5,80,26.7,32.21
342,U1411,B,4,H,5,90,26.8,32.21
342,U1411,B,4,H,5,100,26.9,32.99
342,U1411,B,4,H,5,110,27,33.2
342,U1411,B,4,H,5,120,27.1,31.69
342,U1411,B,4,H,5,130,27.2,29.86
342,U1411,B,4,H,5,140,27.3,30.68
342,U1411,B,4,H,5,150,27.4,30.71
342,U1411,B,4,H,6,0,27.4,35.62
342,U1411,B,4,H,6,10,27.5,33.54
342,U1411,B,4,H,6,20,27.6,34.33
342,U1411,B,4,H,6,30,27.7,36.19
342,U1411,B,4,H,6,40,27.8,35.37
342,U1411,B,4,H,6,50,27.9,35.08
342,U1411,B,4,H,6,60,28,34.52
342,U1411,B,4,H,6,70,28.1,33.35
342,U1411,B,4,H,6,80,28.2,33.2
342,U1411,B,4,H,6,90,28.3,35.16
342,U1411,B,4,H,6,100,28.4,35.44
342,U1411,B,4,H,6,110,28.5,35.06
342,U1411,B,4,H,6,120,28.6,34.13
342,U1411,B,4,H,6,130,28.7,33.44
342,U1411,B,4,H,6,140,28.8,32.52
342,U1411,B,4,H,7,0,28.9,32.72
342,U1411,B,4,H,7,10,29,31.93
342,U1411,B,4,H,7,20,29.1,32.93
342,U1411,B,4,H,7,30,29.2,34.14
342,U1411,B,4,H,7,40,29.3,34.32
342,U1411,B,4,H,7,50,29.4,33.67
342,U1411,B,4,H,7,60,29.5,32.89
342,U1411,B,4,H,7,70,29.6,32.42
342,U1411,B,5,H,1,0,29.4,29.44
342,U1411,B,5,H,1,10,29.5,29.65
342,U1411,B,5,H,1,20,29.6,31.88
342,U1411,B,5,H,1,30,29.7,33.28
342,U1411,B,5,H,1,40,29.8,33.79
342,U1411,B,5,H,1,50,29.9,32.85
342,U1411,B,5,H,1,60,30,33.77
342,U1411,B,5,H,1,70,30.1,33.98
