Exp,Site,Hole,Core,Type,Sect,Top(cm),Depth CSF-A (m),Reflectance L*,Reflectance a*,Reflectance b*
372,U1517,C,1,H,4,5,4.55,40.54,1.22,0.77
372,U1517,C,1,H,4,6,4.56,36.18,1.03,-0.67
372,U1517,C,1,H,4,7,4.57,39.16,1.37,-0.36
372,U1517,C,1,H,4,8,4.58,38.59,1.09,-0.36
372,U1517,C,1,H,4,9,4.59,39.89,1.15,-1.51
372,U1517,C,1,H,4,10,4.6,40.68,1.14,-0.09
372,U1517,C,1,H,4,11,4.61,40.22,1.23,1.34
372,U1517,C,1,H,4,12,4.62,40.48,1.3,1.12
372,U1517,C,1,H,4,13,4.63,34.67,0.68,-1.7
372,U1517,C,1,H,4,14,4.64,34.94,1.03,-0.76
372,U1517,C,1,H,4,15,4.65,38.71,1.23,-1.94
372,U1517,C,1,H,4,16,4.66,39.37,1.32,-2.93
372,U1517,C,1,H,4,17,4.67,38.66,1.21,-0.3
372,U1517,C,1,H,4,18,4.68,39.45,1.37,-2.51
372,U1517,C,1,H,4,19,4.69,36.92,1.03,-1.32
372,U1517,C,1,H,4,20,4.7,34.67,1,0.04
372,U1517,C,1,H,4,21,4.71,39.27,1.09,0.07
372,U1517,C,1,H,4,22,4.72,36.34,1.08,0.5
372,U1517,C,1,H,4,23,4.73,37.53,0.97,-1.06
372,U1517,C,1,H,4,24,4.74,39.72,1.25,0.46
372,U1517,C,1,H,4,25,4.75,39.55,1.05,-0.61
372,U1517,C,1,H,4,26,4.76,40.19,1.23,-0.07
372,U1517,C,1,H,4,27,4.77,40.25,1.29,0.82
372,U1517,C,1,H,4,28,4.78,39.35,1.22,0.89
372,U1517,C,1,H,4,29,4.79,37.63,1.03,0.4
372,U1517,C,1,H,4,30,4.8,38.29,1.07,-0.44
372,U1517,C,1,H,4,31,4.81,38.87,1.14,-0.05
372,U1517,C,1,H,4,32,4.82,37.18,0.97,0.15
372,U1517,C,1,H,4,33,4.83,37.92,1.15,-0.66
372,U1517,C,1,H,4,34,4.84,37.86,0.88,-1.93
372,U1517,C,1,H,4,35,4.85,35.89,1.06,-0.74
372,U1517,C,1,H,4,36,4.86,37.99,0.95,-0.38
372,U1517,C,1,H,4,37,4.87,40.16,1.36,0.6
372,U1517,C,1,H,4,38,4.88,40.43,0.89,-0.54
372,U1517,C,1,H,4,39,4.89,39.08,1.03,-0.45
372,U1517,C,1,H,4,40,4.9,41.55,1.2,0.51
372,U1517,C,1,H,4,41,4.91,34.05,0.76,-0.07
372,U1517,C,1,H,4,42,4.92,36.99,0.92,-0.55
372,U1517,C,1,H,4,43,4.93,36.71,1.04,-0.28
372,U1517,C,1,H,4,44,4.94,40.09,1.02,-0.86
372,U1517,C,1,H,4,45,4.95,40.28,0.94,-0.44
372,U1517,C,1,H,4,46,4.96,38.04,0.91,-0.73
372,U1517,C,1,H,4,47,4.97,38.39,1.01,-0.86
372,U1517,C,1,H,4,48,4.98,39.89,1.34,-1.67
372,U1517,C,1,H,4,49,4.99,39.34,1.06,-1.02
372,U1517,C,1,H,4,50,5,39.79,1.04,-0.57
372,U1517,C,1,H,4,51,5.01,41.26,1.3,-0.7
372,U1517,C,1,H,4,52,5.02,35.52,0.89,-0.76
372,U1517,C,1,H,4,53,5.03,37.26,1.14,0.8
372,U1517,C,1,H,4,54,5.04,39.12,1.24,-0.66
372,U1517,C,1,H,4,55,5.05,38.46,1.01,-0.49
372,U1517,C,1,H,4,56,5.06,39.35,1.09,-1
372,U1517,C,1,H,4,57,5.07,39.43,0.99,-0.16
372,U1517,C,1,H,4,58,5.08,39.08,1,-0.47
372,U1517,C,1,H,4,59,5.09,39.04,0.99,-0.46
372,U1517,C,1,H,4,60,5.1,38.45,1.05,-0.52
372,U1517,C,1,H,4,61,5.11,38.83,1.13,0.12
372,U1517,C,1,H,4,62,5.12,38.44,1.09,-0.54
372,U1517,C,1,H,4,63,5.13,37.82,1.06,-0.38
372,U1517,C,1,H,4,64,5.14,38.14,1.05,0.16
372,U1517,C,1,H,4,65,5.15,38.26,0.98,-0.56
372,U1517,C,1,H,4,66,5.16,37.39,0.87,-0.86
372,U1517,C,1,H,4,67,5.17,36.23,0.88,0.15
372,U1517,C,1,H,4,68,5.18,38.89,0.93,-1.17
372,U1517,C,1,H,4,69,5.19,40.07,1.08,-0.92
372,U1517,C,1,H,4,70,5.2,39.69,1.08,-0.29
372,U1517,C,1,H,4,71,5.21,38.81,0.97,0.16
372,U1517,C,1,H,4,72,5.22,40.07,1.29,-0.05
372,U1517,C,1,H,4,73,5.23,39.45,1.1,-0.63
372,U1517,C,1,H,4,74,5.24,39.39,1.01,-0.6
372,U1517,C,1,H,4,75,5.25,38.83,1.1,-0.27
372,U1517,C,1,H,4,76,5.26,38.08,0.95,-0.3
372,U1517,C,1,H,4,77,5.27,40.94,1.29,-1.13
372,U1517,C,1,H,4,78,5.28,45.38,1.99,-2.47
372,U1517,C,1,H,4,79,5.29,42.19,1.17,-1.74
372,U1517,C,1,H,4,80,5.3,44.15,1.52,-3.37
372,U1517,C,1,H,CC,2,5.39,42.08,1.7,-1.41
372,U1517,C,1,H,CC,3,5.4,35.16,1.23,-3.14
372,U1517,C,1,H,CC,4,5.41,40.73,1.8,-3.38
372,U1517,C,1,H,CC,5,5.42,38.33,0.83,0
372,U1517,C,1,H,CC,6,5.43,37.24,0.9,-1.33
372,U1517,C,1,H,CC,7,5.44,34.36,0.94,-0.73
372,U1517,C,1,H,CC,8,5.45,33.69,0.95,-1.21
372,U1517,C,1,H,CC,9,5.46,39.45,1.49,-2.59
372,U1517,C,1,H,CC,10,5.47,41.96,1.49,0.32
372,U1517,C,1,H,CC,11,5.48,43.11,1.57,-3.29
372,U1517,C,1,H,CC,12,5.49,39.93,1.42,-1.92
372,U1517,C,1,H,CC,13,5.5,34.75,1.13,1.13
372,U1517,C,1,H,CC,14,5.51,39.47,1.42,-1.3
372,U1517,C,1,H,CC,15,5.52,43.33,1.79,-0.78
372,U1517,C,1,H,CC,16,5.53,36.51,1.31,0.86
372,U1517,C,1,H,CC,17,5.54,38.56,0.95,0.2
372,U1517,C,1,H,CC,18,5.55,43.75,1.29,1.41
372,U1517,C,1,H,CC,19,5.56,41.37,1.56,0.57
372,U1517,C,1,H,CC,20,5.57,38.99,1.17,-0.48
372,U1517,C,1,H,CC,21,5.58,40.57,1.08,0.57
372,U1517,C,1,H,CC,22,5.59,41.42,1.15,0.34
372,U1517,C,1,H,CC,23,5.6,39.79,1.6,-1.29
372,U1517,C,1,H,CC,24,5.61,36.35,1.42,0.5
372,U1517,C,1,H,CC,25,5.62,39.43,1.16,0.43
372,U1517,C,1,H,CC,26,5.63,40.27,1.17,0.9
372,U1517,C,1,H,CC,27,5.64,43.17,1.7,-3.9
372,U1517,C,1,H,CC,28,5.65,41.94,2.29,-4.37
372,U1517,C,1,H,CC,29,5.66,59.7,3.25,-7.98
372,U1517,C,1,H,CC,30,5.67,45.76,16.39,0.4
372,U1517,C,2,H,1,2,5.72,33.51,1.25,-5.96
372,U1517,C,2,H,1,3,5.73,33,1.48,-2.01
372,U1517,C,2,H,1,4,5.74,28.86,1.13,-1.54
372,U1517,C,2,H,1,5,5.75,43.24,1.17,-0.54
372,U1517,C,2,H,1,6,5.76,43.82,1.09,1.31
372,U1517,C,2,H,1,7,5.77,41.22,0.97,0.68
372,U1517,C,2,H,1,8,5.78,40.98,0.93,0.88
372,U1517,C,2,H,1,9,5.79,39.41,0.77,-0.72
372,U1517,C,2,H,1,10,5.8,41.49,0.86,0.5
372,U1517,C,2,H,1,11,5.81,40.82,0.85,0.33
372,U1517,C,2,H,1,12,5.82,38.77,0.82,0.11
372,U1517,C,2,H,1,13,5.83,39.6,0.83,0.54
372,U1517,C,2,H,1,14,5.84,39.46,0.83,0.34
372,U1517,C,2,H,1,15,5.85,41.36,0.97,0.35
372,U1517,C,2,H,1,16,5.86,41.07,1.03,0.6
372,U1517,C,2,H,1,17,5.87,41.83,1.07,0.57
372,U1517,C,2,H,1,18,5.88,41.33,0.98,0.14
372,U1517,C,2,H,1,19,5.89,41.33,1.06,-0.76
372,U1517,C,2,H,1,20,5.9,41.21,1.1,-0.05
372,U1517,C,2,H,1,21,5.91,41.76,1.39,1.31
372,U1517,C,2,H,1,22,5.92,41.99,1.05,-1.52
372,U1517,C,2,H,1,23,5.93,43.02,1.18,-0.37
372,U1517,C,2,H,1,24,5.94,45.12,1.34,-0.63
372,U1517,C,2,H,1,25,5.95,45.95,1.34,-0.93
372,U1517,C,2,H,1,26,5.96,43.54,1.13,0.18
372,U1517,C,2,H,1,27,5.97,43.07,1.01,0.3
372,U1517,C,2,H,1,28,5.98,43.54,0.92,-0.24
372,U1517,C,2,H,1,29,5.99,41.77,0.84,-1.57
372,U1517,C,2,H,1,30,6,40.59,0.88,0.32
372,U1517,C,2,H,1,31,6.01,40.43,0.79,-0.53
372,U1517,C,2,H,1,32,6.02,38.56,1.25,0.44
372,U1517,C,2,H,1,33,6.03,36.22,0.81,-0.82
372,U1517,C,2,H,1,34,6.04,41.38,0.9,0.86
372,U1517,C,2,H,1,35,6.05,40.46,0.79,0.15
372,U1517,C,2,H,1,36,6.06,41.2,0.85,0.91
372,U1517,C,2,H,1,37,6.07,39.21,0.64,-0.15
372,U1517,C,2,H,1,38,6.08,39.62,0.76,0.37
372,U1517,C,2,H,1,39,6.09,40.46,0.82,-0.13
372,U1517,C,2,H,1,40,6.1,42.44,0.94,0.63
372,U1517,C,2,H,1,41,6.11,41.28,0.83,0.65
372,U1517,C,2,H,1,42,6.12,40.97,0.88,0.48
372,U1517,C,2,H,1,43,6.13,42.59,1.09,1.03
372,U1517,C,2,H,1,44,6.14,39.75,1.02,1.36
372,U1517,C,2,H,1,45,6.15,43.05,1.11,0.58
372,U1517,C,2,H,1,46,6.16,43.16,1.11,0.65
372,U1517,C,2,H,1,47,6.17,40.7,0.91,-0.49
372,U1517,C,2,H,1,48,6.18,35.35,0.48,-2.17
372,U1517,C,2,H,1,49,6.19,38.23,0.89,0.08
372,U1517,C,2,H,1,50,6.2,37.91,0.64,-0.73
372,U1517,C,2,H,1,51,6.21,39.56,0.74,-0.34
372,U1517,C,2,H,1,52,6.22,40.56,0.78,0.27
372,U1517,C,2,H,1,53,6.23,38.68,0.83,-0.76
372,U1517,C,2,H,1,54,6.24,41.62,0.94,0.47
372,U1517,C,2,H,1,55,6.25,44.54,1.31,0.75
372,U1517,C,2,H,1,56,6.26,41.18,0.99,0.1
372,U1517,C,2,H,1,57,6.27,42.69,1.17,-1.04
372,U1517,C,2,H,1,58,6.28,39.83,1.04,0.22
372,U1517,C,2,H,1,59,6.29,37.38,0.9,0.55
372,U1517,C,2,H,1,60,6.3,37.12,0.77,-0.48
372,U1517,C,2,H,1,61,6.31,38.56,0.94,-2.11
372,U1517,C,2,H,1,62,6.32,38.17,0.71,0.69
372,U1517,C,2,H,1,63,6.33,38.88,0.77,0.04
372,U1517,C,2,H,1,64,6.34,40.11,0.94,0.04
372,U1517,C,2,H,1,65,6.35,39.66,0.85,0.12
372,U1517,C,2,H,1,66,6.36,40.03,0.92,0.36
372,U1517,C,2,H,1,67,6.37,39.7,1,-0.38
372,U1517,C,2,H,1,68,6.38,40.01,0.89,0.02
372,U1517,C,2,H,1,69,6.39,40.69,0.89,0.68
372,U1517,C,2,H,1,70,6.4,40.56,0.83,0.45
372,U1517,C,2,H,1,71,6.41,41.18,1.02,1.16
372,U1517,C,2,H,1,72,6.42,40.84,1,0.39
372,U1517,C,2,H,1,73,6.43,35.94,1.04,-0.84
372,U1517,C,2,H,1,74,6.44,31.62,1.2,-1.11
372,U1517,C,2,H,1,75,6.45,35.36,0.72,-0.7
372,U1517,C,2,H,1,76,6.46,36.95,0.95,0.73
372,U1517,C,2,H,1,77,6.47,39.26,0.75,-0.1
372,U1517,C,2,H,1,78,6.48,40.77,1.1,1.04
372,U1517,C,2,H,1,79,6.49,39.65,0.88,0.74
372,U1517,C,2,H,1,80,6.5,39.05,0.83,0.1
372,U1517,C,2,H,1,81,6.51,38.17,1.19,0.47
372,U1517,C,2,H,1,82,6.52,37.34,0.67,0.13
372,U1517,C,2,H,1,83,6.53,37.49,0.67,-0.03
372,U1517,C,2,H,1,84,6.54,38.05,0.89,-0.24
372,U1517,C,2,H,1,85,6.55,37.31,0.78,-0.46
372,U1517,C,2,H,1,86,6.56,34.48,0.93,-0.07
372,U1517,C,2,H,1,87,6.57,37.25,0.76,0.68
372,U1517,C,2,H,1,88,6.58,39.97,1.12,0.33
372,U1517,C,2,H,1,89,6.59,36.85,1.04,0.35
372,U1517,C,2,H,1,90,6.6,38.41,0.94,-0.36
372,U1517,C,2,H,1,91,6.61,40.76,0.97,0.53
372,U1517,C,2,H,1,92,6.62,37.54,1.05,-0.45
372,U1517,C,2,H,1,93,6.63,36.91,0.73,-0.15
372,U1517,C,2,H,1,94,6.64,37.13,1.13,1.73
372,U1517,C,2,H,1,95,6.65,36.78,0.69,-1.01
372,U1517,C,2,H,1,96,6.66,35.84,0.92,0.25
372,U1517,C,2,H,1,97,6.67,36.05,0.93,0.21
372,U1517,C,2,H,1,98,6.68,39.28,0.8,0.28
372,U1517,C,2,H,1,99,6.69,38.64,1.07,0.23
372,U1517,C,2,H,1,100,6.7,36.39,0.71,-0.66
372,U1517,C,2,H,1,101,6.71,39.05,1.29,0.29
372,U1517,C,2,H,1,102,6.72,39.69,0.68,0.19
372,U1517,C,2,H,1,103,6.73,37.57,0.69,0.08
372,U1517,C,2,H,1,104,6.74,37.75,0.94,-0.48
372,U1517,C,2,H,1,105,6.75,36.81,0.82,0.35
372,U1517,C,2,H,1,106,6.76,37.3,0.88,0.79
372,U1517,C,2,H,1,107,6.77,38.4,0.84,0.51
372,U1517,C,2,H,1,108,6.78,38.54,0.61,-0.05
372,U1517,C,2,H,1,109,6.79,39.66,0.87,0.43
372,U1517,C,2,H,1,110,6.8,37.99,0.96,0.25
372,U1517,C,2,H,1,111,6.81,38.52,1.04,0.84
372,U1517,C,2,H,1,112,6.82,38.93,0.76,-0.2
372,U1517,C,2,H,1,113,6.83,38,0.65,0.1
372,U1517,C,2,H,1,114,6.84,35.67,0.98,-0.27
372,U1517,C,2,H,1,115,6.85,36.14,1,0.55
372,U1517,C,2,H,1,116,6.86,37.86,1.08,0.28
372,U1517,C,2,H,1,117,6.87,37.44,1.1,-1.04
372,U1517,C,2,H,1,118,6.88,38.06,0.76,-0.06
372,U1517,C,2,H,1,119,6.89,38.93,1.15,-0.3
372,U1517,C,2,H,1,120,6.9,34.76,0.66,-1.73
372,U1517,C,2,H,1,121,6.91,33.61,0.65,-0.49
372,U1517,C,2,H,1,122,6.92,36.64,0.95,0.17
372,U1517,C,2,H,1,123,6.93,35.68,0.99,-0.5
372,U1517,C,2,H,1,124,6.94,36.24,0.71,-0.67
372,U1517,C,2,H,1,125,6.95,33.55,0.75,-0.41
372,U1517,C,2,H,1,126,6.96,35.74,0.78,0.51
372,U1517,C,2,H,1,127,6.97,35.69,0.98,0.72
372,U1517,C,2,H,1,128,6.98,38.49,0.68,-0.15
372,U1517,C,2,H,1,129,6.99,36.64,0.75,-1.62
372,U1517,C,2,H,1,130,7,32.03,0.65,-0.69
372,U1517,C,2,H,1,131,7.01,39.53,1.13,-0.47
372,U1517,C,2,H,1,132,7.02,33.61,0.73,-0.29
372,U1517,C,2,H,1,133,7.03,36.14,0.87,0.01
372,U1517,C,2,H,1,134,7.04,37.63,0.77,0.45
372,U1517,C,2,H,1,135,7.05,39.47,0.94,-0.86
372,U1517,C,2,H,1,136,7.06,39.43,0.84,0.11
372,U1517,C,2,H,1,137,7.07,38.24,0.72,-0.28
372,U1517,C,2,H,1,138,7.08,39.3,0.82,0.34
372,U1517,C,2,H,1,139,7.09,38.88,0.99,-0.14
372,U1517,C,2,H,1,140,7.1,37.48,0.85,0.71
372,U1517,C,2,H,1,141,7.11,39.67,1.36,0.67
372,U1517,C,2,H,1,142,7.12,40.56,0.93,0.24
372,U1517,C,2,H,1,143,7.13,35.78,0.75,-1.73
372,U1517,C,2,H,1,144,7.14,38.28,1.1,0.08
372,U1517,C,2,H,1,145,7.15,36.86,0.89,0.27
372,U1517,C,2,H,1,146,7.16,37.42,1.2,0.15
372,U1517,C,2,H,1,147,7.17,37.13,0.84,-0.41
372,U1517,C,2,H,1,148,7.18,38.72,1.34,-0.7
372,U1517,C,2,H,1,149,7.19,37.85,1.46,-3.22
372,U1517,C,2,H,2,2,7.22,39.43,1.71,-4.02
372,U1517,C,2,H,2,3,7.23,41.59,1.86,-5.72
372,U1517,C,2,H,2,4,7.24,34.48,1.15,-0.98
372,U1517,C,2,H,2,5,7.25,38.59,0.77,-0.13
372,U1517,C,2,H,2,6,7.26,38.48,0.75,-0.46
372,U1517,C,2,H,2,7,7.27,43.84,1.46,-1.72
372,U1517,C,2,H,2,8,7.28,42.93,1.24,-1.25
372,U1517,C,2,H,2,9,7.29,44.65,1.64,-2.2
372,U1517,C,2,H,2,10,7.3,40.61,1.33,-0.3
372,U1517,C,2,H,2,11,7.31,37.4,1.13,0.1
372,U1517,C,2,H,2,12,7.32,35.51,0.81,0.29
372,U1517,C,2,H,2,13,7.33,37.89,1.24,-2.4
372,U1517,C,2,H,2,14,7.34,39.71,0.9,0.23
372,U1517,C,2,H,2,15,7.35,41.33,1.23,-0.95
372,U1517,C,2,H,2,16,7.36,38.91,1.29,-2.59
372,U1517,C,2,H,2,17,7.37,42.28,1.52,-0.35
372,U1517,C,2,H,2,18,7.38,36.65,1.22,-1.4
372,U1517,C,2,H,2,19,7.39,40.85,0.98,0.46
372,U1517,C,2,H,2,20,7.4,41.28,1.12,-3.41
372,U1517,C,2,H,2,21,7.41,37.01,0.87,-1.34
372,U1517,C,2,H,2,22,7.42,38.47,1.09,-0.12
372,U1517,C,2,H,2,23,7.43,38.05,1.32,0.59
372,U1517,C,2,H,2,24,7.44,37.53,1.02,-1.17
372,U1517,C,2,H,2,25,7.45,38.55,0.97,-0.24
372,U1517,C,2,H,2,26,7.46,36.89,1.11,0.27
372,U1517,C,2,H,2,27,7.47,33.56,0.85,0.16
372,U1517,C,2,H,2,28,7.48,37.02,0.94,-1.31
372,U1517,C,2,H,2,29,7.49,37.42,0.88,-0.21
372,U1517,C,2,H,2,30,7.5,38.91,1.09,0.21
372,U1517,C,2,H,2,31,7.51,39.61,1.11,-1.2
372,U1517,C,2,H,2,32,7.52,38.95,0.65,-0.7
372,U1517,C,2,H,2,33,7.53,39.21,0.77,-0.4
372,U1517,C,2,H,2,34,7.54,44.16,1.6,-1.24
372,U1517,C,2,H,2,35,7.55,43.88,1.75,-2.44
372,U1517,C,2,H,2,36,7.56,38.81,0.91,-1.01
372,U1517,C,2,H,2,37,7.57,38.48,0.66,-0.97
372,U1517,C,2,H,2,38,7.58,39.7,1.24,-0.02
372,U1517,C,2,H,2,39,7.59,41.63,1.52,-3.34
372,U1517,C,2,H,2,40,7.6,37.28,0.81,-0.82
372,U1517,C,2,H,2,41,7.61,43.64,1.68,-2.43
372,U1517,C,2,H,2,42,7.62,38.5,0.71,0.09
372,U1517,C,2,H,2,43,7.63,38.84,0.85,-0.32
372,U1517,C,2,H,2,44,7.64,37.98,0.74,-0.2
372,U1517,C,2,H,2,45,7.65,39.11,1.19,0.18
372,U1517,C,2,H,2,46,7.66,41.98,1.27,-1.88
372,U1517,C,2,H,2,47,7.67,40.2,0.92,-2.05
372,U1517,C,2,H,2,48,7.68,40.49,1.11,-2.88
372,U1517,C,2,H,2,49,7.69,42.82,1.33,-3.16
372,U1517,C,2,H,2,50,7.7,39.05,1.32,-1.09
372,U1517,C,2,H,2,51,7.71,38.01,1.16,-2.52
372,U1517,C,2,H,2,52,7.72,39.88,1.41,-3.52
372,U1517,C,2,H,2,53,7.73,38.6,0.69,-0.21
372,U1517,C,2,H,2,54,7.74,38.92,1.04,-1.1
372,U1517,C,2,H,2,55,7.75,41.32,1.04,0.3
372,U1517,C,2,H,2,56,7.76,39.26,1.05,-1.6
372,U1517,C,2,H,2,57,7.77,47.14,2.14,-8.94
372,U1517,C,2,H,2,58,7.78,37.86,1.25,-3.76
372,U1517,C,2,H,2,59,7.79,36.84,1.14,-1.76
372,U1517,C,2,H,2,60,7.8,40.91,1.41,-2.9
372,U1517,C,2,H,2,61,7.81,44.78,1.49,0.79
372,U1517,C,2,H,2,62,7.82,44.61,1.56,-2.83
372,U1517,C,2,H,2,63,7.83,40.34,0.99,0.09
372,U1517,C,2,H,2,64,7.84,39.22,0.94,0.03
372,U1517,C,2,H,2,65,7.85,46.69,1.74,-3.4
372,U1517,C,2,H,2,66,7.86,37.95,0.8,-0.51
372,U1517,C,2,H,2,67,7.87,39.37,0.86,-0.28
372,U1517,C,2,H,2,68,7.88,42.06,1.45,-3.72
372,U1517,C,2,H,2,69,7.89,38.69,1.33,-3.34
372,U1517,C,2,H,2,70,7.9,38.92,0.94,-0.52
372,U1517,C,2,H,2,71,7.91,39.15,0.89,-0.52
372,U1517,C,2,H,2,72,7.92,39.72,0.82,0.24
372,U1517,C,2,H,2,73,7.93,38.53,0.76,-0.39
372,U1517,C,2,H,2,74,7.94,39.14,1.06,-1.11
372,U1517,C,2,H,2,75,7.95,39.32,1.2,-1.92
372,U1517,C,2,H,2,76,7.96,40.02,1.37,-0.69
372,U1517,C,2,H,2,77,7.97,40.47,1.55,-4.64
372,U1517,C,2,H,2,78,7.98,39.22,0.76,0.13
372,U1517,C,2,H,2,79,7.99,40.6,0.81,0.41
372,U1517,C,2,H,2,80,8,40.4,0.87,-0.47
372,U1517,C,2,H,2,81,8.01,39.4,1.04,-1.43
372,U1517,C,2,H,2,82,8.02,39.5,1.32,-0.88
372,U1517,C,2,H,2,83,8.03,41.2,1.45,-3.46
372,U1517,C,2,H,2,84,8.04,39.99,0.96,-0.36
372,U1517,C,2,H,2,85,8.05,41.02,1.18,-2.11
372,U1517,C,2,H,2,86,8.06,40.77,1.46,-3.22
372,U1517,C,2,H,2,87,8.07,39.55,1.05,-0.38
372,U1517,C,2,H,2,88,8.08,35.01,1.06,-1.63
372,U1517,C,2,H,2,89,8.09,35.02,1.23,-0.88
372,U1517,C,2,H,2,90,8.1,39.1,1.5,-4.07
372,U1517,C,2,H,2,91,8.11,37.48,1.08,0.8
372,U1517,C,2,H,2,92,8.12,34.04,0.81,-2.18
372,U1517,C,2,H,2,93,8.13,38.46,0.93,-0.13
372,U1517,C,2,H,2,94,8.14,43.19,1.29,0.1
372,U1517,C,2,H,2,95,8.15,38.72,0.79,0.21
372,U1517,C,2,H,2,96,8.16,38.85,0.83,-0.04
372,U1517,C,2,H,2,97,8.17,38.72,1.12,-0.22
372,U1517,C,2,H,2,98,8.18,38.54,0.63,-0.54
372,U1517,C,2,H,2,99,8.19,38.07,0.62,-0.57
372,U1517,C,2,H,2,100,8.2,38.19,0.5,-0.55
372,U1517,C,2,H,2,101,8.21,36.55,0.81,-1.37
372,U1517,C,2,H,2,102,8.22,39.58,1.26,-0.4
372,U1517,C,2,H,2,103,8.23,36.81,1.1,0.32
372,U1517,C,2,H,2,104,8.24,35.99,1.02,-0.14
372,U1517,C,2,H,2,105,8.25,35.41,1.27,1.59
372,U1517,C,2,H,2,106,8.26,38.72,1,-0.8
372,U1517,C,2,H,2,107,8.27,39.07,0.97,-0.56
372,U1517,C,2,H,2,108,8.28,35.35,0.88,-0.12
372,U1517,C,2,H,2,109,8.29,38.3,0.86,-0.42
372,U1517,C,2,H,2,110,8.3,39.46,0.8,-0.27
372,U1517,C,2,H,2,111,8.31,40.32,1.11,-2.4
372,U1517,C,2,H,2,112,8.32,39.29,0.77,-0.33
372,U1517,C,2,H,2,113,8.33,38.4,0.72,-0.45
372,U1517,C,2,H,2,114,8.34,40.56,1.24,-2.41
372,U1517,C,2,H,2,115,8.35,36.75,0.87,-0.24
372,U1517,C,2,H,2,116,8.36,38.9,1.04,-2.75
372,U1517,C,2,H,2,117,8.37,37.68,1.06,-0.4
372,U1517,C,2,H,2,118,8.38,38.04,0.81,-0.39
372,U1517,C,2,H,2,119,8.39,38.89,1.05,0.16
372,U1517,C,2,H,2,120,8.4,37.49,0.96,-0.24
372,U1517,C,2,H,2,121,8.41,37.6,0.82,-0.6
372,U1517,C,2,H,2,122,8.42,38.68,1.09,-1.15
372,U1517,C,2,H,2,123,8.43,38.84,0.86,-0.2
372,U1517,C,2,H,2,124,8.44,37.23,0.83,-1.44
372,U1517,C,2,H,2,125,8.45,34.66,0.65,-1.48
372,U1517,C,2,H,2,126,8.46,35.72,0.85,-0.73
372,U1517,C,2,H,2,127,8.47,37.68,1,0.72
372,U1517,C,2,H,2,128,8.48,39.28,0.82,-0.39
372,U1517,C,2,H,2,129,8.49,41.05,1.03,0.14
372,U1517,C,2,H,2,130,8.5,37.66,0.98,-0.65
372,U1517,C,2,H,2,131,8.51,37.79,1,-0.74
372,U1517,C,2,H,2,132,8.52,40.68,1.33,1.3
372,U1517,C,2,H,2,133,8.53,38,0.82,-0.63
372,U1517,C,2,H,2,134,8.54,40.05,1.33,0.42
372,U1517,C,2,H,2,135,8.55,38.68,1.1,-0.1
372,U1517,C,2,H,2,136,8.56,38.2,0.89,-0.29
372,U1517,C,2,H,2,137,8.57,38.38,0.97,-0.15
372,U1517,C,2,H,2,138,8.58,41.95,1.34,-2.91
372,U1517,C,2,H,2,139,8.59,41.17,1.48,-3.49
372,U1517,C,2,H,2,140,8.6,42.23,1.5,-3.73
372,U1517,C,2,H,3,2,8.72,46.91,1.99,-7.25
372,U1517,C,2,H,3,3,8.73,35.85,1.33,-4.99
372,U1517,C,2,H,3,4,8.74,33.2,1.44,-4.76
372,U1517,C,2,H,3,5,8.75,37.79,1.15,0.04
372,U1517,C,2,H,3,6,8.76,35.95,0.97,-0.4
372,U1517,C,2,H,3,7,8.77,43.75,1.86,-0.7
372,U1517,C,2,H,3,8,8.78,41.63,1.36,-2.93
372,U1517,C,2,H,3,9,8.79,39.08,0.79,0.04
372,U1517,C,2,H,3,10,8.8,36.41,0.66,0.55
372,U1517,C,2,H,3,11,8.81,39.3,1.16,0.93
372,U1517,C,2,H,3,12,8.82,34.97,0.93,0.82
372,U1517,C,2,H,3,13,8.83,36.45,1.02,0.75
372,U1517,C,2,H,3,14,8.84,37.75,0.75,0.42
372,U1517,C,2,H,3,15,8.85,37.94,0.68,-0.51
372,U1517,C,2,H,3,16,8.86,38.44,1.21,1.14
372,U1517,C,2,H,3,17,8.87,37.12,1.16,0.56
372,U1517,C,2,H,3,18,8.88,37.43,1.27,-0.12
372,U1517,C,2,H,3,19,8.89,32.39,0.71,-1.19
372,U1517,C,2,H,3,20,8.9,32.21,0.81,0.05
372,U1517,C,2,H,3,21,8.91,32.8,0.74,-0.21
372,U1517,C,2,H,3,22,8.92,31.98,0.7,-0.54
372,U1517,C,2,H,3,23,8.93,33.92,1.03,1.84
372,U1517,C,2,H,3,24,8.94,36.32,0.63,-0.49
372,U1517,C,2,H,3,25,8.95,35.17,1.11,0.32
372,U1517,C,2,H,3,26,8.96,37.23,1.08,0.67
372,U1517,C,2,H,3,27,8.97,37.61,0.7,0.39
372,U1517,C,2,H,3,28,8.98,39.43,1.32,1.22
372,U1517,C,2,H,3,29,8.99,38.83,0.77,-0.38
372,U1517,C,2,H,3,30,9,38.29,0.87,0.14
372,U1517,C,2,H,3,31,9.01,38.51,0.94,-0.01
372,U1517,C,2,H,3,32,9.02,37.51,1,-0.05
372,U1517,C,2,H,3,33,9.03,37.73,0.94,0.09
372,U1517,C,2,H,3,34,9.04,38.49,0.88,0.39
372,U1517,C,2,H,3,35,9.05,38.5,1.26,0.84
372,U1517,C,2,H,3,36,9.06,38.43,1.1,0.33
